ticker,Company Name,Industry,sector,is_fo_stock,fo_category,Include,stage,stage_variant,stage_confidence,stage_reason,daily_setup_bucket,weekly_setup_bucket,combined_bucket,daily_score,weekly_score,combined_score,industry_boost,final_daily_score,final_weekly_score,final_combined_score,rs_3m_pct,rs_6m_pct,avg_turnover_inr,notes,current_rank,prev_rank,prev_stage,prev_daily_setup_bucket,prev_weekly_setup_bucket,prev_score,rank_change,combined_score_change,new_daily_breakout,new_weekly_breakout,entered_stage_2,new_top_10,new_top_20
EICHERMOT.NS,Eicher Motors Limited,Auto Manufacturers,Consumer Cyclical,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,11.64,11.55,11.6,0.0,11.64,11.55,11.6,-6.33,9.84,3056417916.72,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",563,632,Stage 1,watchlist,weekly_watchlist,7.72,69,3.88,False,False,False,False,False
LXCHEM.NS,Laxmi Organic Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,13.8,6.21,5.0,0.0,13.8,11.21,19.14,-5.13,158718927.69,"Stage 1, Stage 1 - Early Turn, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",568,637,Stage 1,watchlist,weekly_watchlist,7.56,69,3.6500000000000012,False,False,False,False,False
VAIBHAVGBL.NS,Vaibhav Global Limited,Luxury Goods,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,0.0,12.2,5.49,2.0,0.0,12.2,7.49,0.56,-4.8,56673867.57,"Stage 1, Stage 1 - Unclear/Repair, volume_dryup, stage1_not_actionable, stage1_needs_more_base",648,717,Stage 4,watchlist,weekly_watchlist,4.79,69,2.7,False,False,False,False,False
SAMMAANCAP.NS,Sammaan Capital Limited,Mortgage Finance,Financial Services,True,F&O,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,13.9,50.37,30.31,2.0,13.9,50.37,32.31,12.6,-6.89,3086851647.2,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",278,345,Stage 1,watchlist,weekly_watchlist,26.08,67,6.230000000000004,False,False,False,False,False
VBL.NS,Varun Beverages Limited,Consumer Defensive,Consumer Defensive,True,F&O,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,32.16,38.41,34.97,0.0,32.16,38.41,34.97,21.64,22.48,3614165870.09,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",245,312,Stage 2,watchlist,weekly_watchlist,29.09,67,5.879999999999999,False,False,False,False,False
PGEL.NS,PG Electroplast Limited,Electronic Components,Technology,True,F&O,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,11.7,0.0,6.44,10.0,11.7,0.0,16.44,-18.01,-11.65,1098836163.72,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",485,552,Stage 4,watchlist,weekly_watchlist,11.72,67,4.720000000000001,False,False,False,False,False
CYIENTDLM.NS,Cyient DLM Limited,Electronic Components,Technology,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,13.94,8.51,11.5,10.0,13.94,8.51,21.5,21.48,-0.36,126306181.63,"Stage 1, Stage 1 - Early Turn, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",413,480,Stage 1,watchlist,weekly_watchlist,16.78,67,4.719999999999999,False,False,False,False,False
SSWL.NS,Steel Strips Wheels Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 3,Stage 3 - Transition,0.62,"The structure is transitioning after prior strength, but it is not yet a confirmed Stage 4 decline.",watchlist,weekly_watchlist,watchlist,13.62,13.01,13.35,2.0,13.62,13.01,15.35,3.17,10.89,55501991.76,"Stage 3, Stage 3 - Transition, distribution_risk",508,574,Stage 4,watchlist,weekly_watchlist,10.49,66,4.859999999999999,False,False,False,False,False
WHIRLPOOL.NS,Whirlpool of India Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,14.33,43.8,27.59,0.0,14.33,43.8,27.59,1.78,-18.59,342838522.77,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",336,401,Stage 4,watchlist,weekly_watchlist,22.36,65,5.23,False,False,False,False,False
JSWSTEEL.NS,JSW Steel Limited,Steel,Basic Materials,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,50.67,27.77,40.37,10.0,50.67,27.77,50.37,10.85,18.88,2494388832.71,"Stage 2, Clean Stage 2",104,168,Stage 2,watchlist,weekly_watchlist,42.04,64,8.329999999999998,False,False,False,False,False
JUBLINGREA.NS,Jubilant Ingrevia Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,55.78,34.92,46.39,5.0,55.78,34.92,51.39,26.18,15.07,143411245.09,"Stage 2, Early Stage 2, volume_dryup, weekly_volume_dryup",91,155,Stage 2,watchlist,weekly_watchlist,43.28,64,8.11,False,False,False,False,False
KPIL.NS,Kalpataru Projects International Limited,Engineering & Construction,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,50.7,28.25,40.6,0.0,50.7,28.25,40.6,23.95,10.59,230762944.77,"Stage 2, Early Stage 2",191,254,Stage 2,watchlist,weekly_watchlist,33.95,63,6.649999999999999,False,False,False,False,False
NSLNISP.NS,NMDC Steel Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,26.82,29.16,27.87,10.0,26.82,29.16,37.87,18.54,13.08,304099117.62,"Stage 2, Early Stage 2, weekly_volume_dryup",218,280,Stage 2,watchlist,weekly_watchlist,31.34,62,6.529999999999998,False,False,False,False,False
TI.NS,Tilaknagar Industries Limited,Consumer Defensive,Consumer Defensive,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,7.21,41.9,22.82,0.0,7.21,41.9,22.82,3.96,-2.97,202526236.38,"Stage 1, Stage 1 - Base/Repair, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",397,459,Stage 4,watchlist,weekly_watchlist,18.29,62,4.530000000000001,False,False,False,False,False
BALKRISIND.NS,Balkrishna Industries Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,5.2,2.34,2.0,0.0,5.2,4.34,-6.48,2.24,329492287.94,"Stage 4, Stage 4 - Weak/Declining, downtrend",735,796,Stage 4,watchlist,weekly_watchlist,2.0,61,2.34,False,False,False,False,False
DATAMATICS.NS,Datamatics Global Services Limited,Information Technology Services,Technology,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,3.46,13.86,8.14,0.0,3.46,13.86,8.14,17.49,-0.89,93299024.07,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",627,688,Stage 1,watchlist,weekly_watchlist,5.84,61,2.3000000000000007,False,False,False,False,False
ENDURANCE.NS,Endurance Technologies Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 1,Stage 1 - Unclear/Repair,0.58,Not enough evidence for Stage 2 or Stage 4; classified as repair/unclear structure.,watchlist,weekly_watchlist,watchlist,11.65,51.88,29.75,2.0,11.65,51.88,31.75,11.77,9.01,414665055.93,"Stage 1, Stage 1 - Unclear/Repair, weekly_vcp_ok, weekly_strong, stage1_not_actionable, stage1_needs_more_base",286,346,Stage 4,watchlist,weekly_watchlist,25.97,60,5.780000000000001,False,False,False,False,False
JBCHEPHARM.NS,JB Chemicals & Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,Healthcare,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,46.17,27.22,37.64,10.0,46.17,27.22,47.64,17.45,30.72,625896646.42,"Stage 2, Clean Stage 2, trend_template_ok, weekly_volume_dryup",125,184,Stage 2,watchlist,weekly_watchlist,41.28,59,6.359999999999999,False,False,False,False,False
SUPRIYA.NS,Supriya Lifescience Limited,Biotechnology,Healthcare,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_watchlist,watchlist,26.89,35.14,30.6,2.0,26.89,35.14,32.6,17.49,1.92,158013773.29,"Stage 2, Early Stage 2",274,333,Stage 2,watchlist,weekly_watchlist,26.81,59,5.790000000000003,False,False,False,False,False
KAYNES.NS,Kaynes Technology India Limited,Electronic Components,Technology,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,7.44,35.8,20.2,10.0,7.44,35.8,30.2,-11.73,-37.38,7466467120.17,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",306,365,Stage 4,watchlist,weekly_watchlist,24.72,59,5.48,False,False,False,False,False
TATACOMM.NS,Tata Communications Limited,Telecom Services,Communication Services,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,21.43,21.23,21.34,0.0,21.43,21.23,21.34,22.73,9.52,1083792775.6,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",414,473,Stage 1,watchlist,weekly_watchlist,17.99,59,3.3500000000000014,False,False,False,False,False
SFL.NS,Sheela Foam Limited,"Furnishings, Fixtures & Appliances",Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,8.53,45.25,25.05,0.0,8.53,45.25,25.05,10.01,4.51,249341243.88,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, weekly_strong, downtrend",365,423,Stage 4,watchlist,weekly_watchlist,20.91,58,4.140000000000001,False,False,False,False,False
GRSE.NS,Garden Reach Shipbuilders & Engineers Limited,Aerospace & Defense,Industrials,False,Cash,1,Stage 2,Early Stage 2,0.72,"Price has moved above long-term structure, but the full moving-average stack is not clean yet.",watchlist,weekly_forming,watchlist,13.02,59.94,34.13,10.0,13.02,59.94,44.13,18.3,3.12,8150127672.02,"Stage 2, Early Stage 2, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong",149,206,Stage 2,watchlist,weekly_forming,38.44,57,5.690000000000005,False,False,False,False,False
HONAUT.NS,Honeywell Automation India Limited,Electrical Equipment & Parts,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,8.31,3.74,10.0,0.0,8.31,13.74,19.98,7.11,460948065.0,"Stage 1, Stage 1 - Early Turn, stage1_not_actionable, stage1_needs_more_base",523,580,Stage 4,watchlist,weekly_watchlist,10.0,57,3.74,False,False,False,False,False
HDFCLIFE.NS,HDFC Life Insurance Company Limited,Insurance - Life,Financial Services,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,9.52,4.0,7.04,0.0,9.52,4.0,7.04,-5.06,-10.65,3664531355.67,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",655,712,Stage 4,watchlist,weekly_watchlist,4.96,57,2.08,False,False,False,False,False
GOODLUCK.NS,Goodluck India Limited,Steel,Basic Materials,False,Cash,1,Stage 2,Extended Stage 2,0.78,"Advancing structure remains intact, but price is stretched versus key moving averages or far above the 52-week low.",watchlist,weekly_watchlist,watchlist,44.0,32.65,38.89,10.0,44.0,32.65,48.89,35.11,31.36,262782449.1,"Stage 2, Extended Stage 2, trend_template_ok",115,171,Stage 2,watchlist,weekly_watchlist,42.01,56,6.880000000000003,False,False,False,False,False
POLYMED.NS,Poly Medicure Limited,Healthcare,Healthcare,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,15.23,5.55,10.87,2.0,15.23,5.55,12.87,25.2,-9.65,214547323.11,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",536,592,Stage 4,watchlist,weekly_watchlist,9.75,56,3.119999999999999,False,False,False,False,False
HONASA.NS,Honasa Consumer Limited,Household & Personal Products,Consumer Defensive,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,47.56,31.73,40.44,5.0,47.56,31.73,45.44,27.92,29.33,201513719.28,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",142,197,Stage 2,watchlist,weekly_watchlist,39.69,55,5.75,False,False,False,False,False
HOMEFIRST.NS,Home First Finance Company India Limited,Mortgage Finance,Financial Services,False,Cash,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,-0.37,-4.13,226538344.21,"Stage 4, Stage 4 - Weak/Declining, volume_dryup, weekly_volume_dryup, downtrend",724,779,Stage 4,watchlist,weekly_watchlist,2.79,55,2.0,False,False,False,False,False
JTEKTINDIA.NS,Jtekt India Limited,Auto Parts,Consumer Cyclical,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,4.0,1.8,2.0,0.0,4.0,3.8,-1.22,-11.08,39067381.42,"Stage 4, Stage 4 - Confirmed Downtrend, downtrend",752,807,Stage 4,watchlist,weekly_watchlist,2.0,55,1.7999999999999998,False,False,False,False,False
SIEMENS.NS,Siemens Limited,Specialty Industrial Machinery,Industrials,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_breakout,watchlist,38.63,62.65,49.44,10.0,38.63,62.65,59.44,24.66,23.8,1464607208.57,"Stage 2, Clean Stage 2, trend_template_ok, weekly_vcp_ok, weekly_volume_dryup, weekly_strong",47,101,Stage 2,watchlist,weekly_breakout,49.79,54,9.649999999999999,False,False,False,False,False
AIAENG.NS,AIA Engineering Limited,Specialty Industrial Machinery,Industrials,False,Cash,1,Stage 2,Stage 2,0.76,Advancing structure detected.,watchlist,weekly_watchlist,watchlist,33.74,31.21,32.6,10.0,33.74,31.21,42.6,11.21,16.89,89005499.41,"Stage 2, Stage 2, volume_dryup, weekly_volume_dryup",171,225,Stage 2,watchlist,weekly_watchlist,36.8,54,5.800000000000004,False,False,False,False,False
ITC.NS,ITC Limited,Consumer Defensive,Consumer Defensive,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,11.8,43.8,26.2,0.0,11.8,43.8,26.2,2.55,-13.8,5103299738.65,"Stage 4, Stage 4 - Weak/Declining, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, downtrend",352,406,Stage 4,watchlist,weekly_watchlist,21.96,54,4.239999999999998,False,False,False,False,False
CANFINHOME.NS,Can Fin Homes Limited,Mortgage Finance,Financial Services,False,Cash,1,Stage 1,Stage 1 - Base/Repair,0.7,Price is near long-term moving averages with no strong long-term downtrend signal.,watchlist,weekly_watchlist,watchlist,0.0,10.45,4.7,2.0,0.0,10.45,6.7,1.84,2.65,149020472.8,"Stage 1, Stage 1 - Base/Repair, volume_dryup, weekly_volume_dryup, stage1_not_actionable, stage1_needs_more_base",670,724,Stage 1,watchlist,weekly_watchlist,4.64,54,2.0600000000000005,False,False,False,False,False
COFORGE.NS,Coforge Limited,Information Technology Services,Technology,True,F&O,1,Stage 4,Stage 4 - Weak/Declining,0.72,Price is below long-term support with weak trend evidence.,watchlist,weekly_watchlist,watchlist,8.07,5.2,6.78,0.0,8.07,5.2,6.78,7.77,-13.94,6189737803.91,"Stage 4, Stage 4 - Weak/Declining, downtrend",666,718,Stage 4,watchlist,weekly_watchlist,4.77,52,2.0100000000000007,False,False,False,False,False
BAJAJHFL.NS,Bajaj Housing Finance Limited,Mortgage Finance,Financial Services,False,Cash,1,Stage 4,Stage 4 - Confirmed Downtrend,0.86,Price is below a bearish moving-average stack with falling trend signals.,watchlist,weekly_watchlist,watchlist,0.0,6.2,2.79,2.0,0.0,6.2,4.79,1.11,-13.68,388988900.08,"Stage 4, Stage 4 - Confirmed Downtrend, volume_dryup, weekly_volume_dryup, downtrend",723,775,Stage 4,watchlist,weekly_watchlist,2.79,52,2.0,False,False,False,False,False
KEI.NS,KEI Industries Limited,Electrical Equipment & Parts,Industrials,True,F&O,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,49.22,29.43,40.31,10.0,49.22,29.43,50.31,22.55,35.78,2535286400.24,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",106,156,Stage 2,watchlist,weekly_watchlist,43.22,50,7.090000000000003,False,False,False,False,False
ZENTEC.NS,Zen Technologies Limited,Aerospace & Defense,Industrials,False,Cash,1,Stage 1,Stage 1 - Early Turn,0.66,The stock is improving from a repair/base area but has not confirmed a clean Stage 2 yet.,watchlist,weekly_watchlist,watchlist,0.0,48.03,21.61,10.0,0.0,48.03,31.61,27.98,23.31,1069583941.14,"Stage 1, Stage 1 - Early Turn, weekly_vcp_ok, volume_dryup, weekly_volume_dryup, weekly_strong, stage1_not_actionable, stage1_needs_more_base",288,338,Stage 1,watchlist,weekly_watchlist,26.42,50,5.189999999999998,False,False,False,False,False
AARTIIND.NS,Aarti Industries Limited,Specialty Chemicals,Basic Materials,False,Cash,1,Stage 2,Clean Stage 2,0.9,"Price is above rising key averages, weekly structure is supportive, and the stock is near its 52-week high.",watchlist,weekly_watchlist,watchlist,41.53,34.26,38.26,5.0,41.53,34.26,43.26,14.01,32.55,688201222.02,"Stage 2, Clean Stage 2, trend_template_ok, volume_dryup, weekly_volume_dryup",160,209,Stage 2,watchlist,weekly_watchlist,38.37,49,4.890000000000001,False,False,False,False,False
