company_name,industry,symbol,Series,sector,ticker,f&o,Include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KDDL Limited,Luxury Goods,KDDL,EQ,Consumer Cyclical,KDDL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TVS Srichakra Limited,Auto Parts,TVSSRICHAK,EQ,Consumer Cyclical,TVSSRICHAK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nalwa Sons Investments Limited,Asset Management,NSIL,EQ,Financial Services,NSIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kewal Kiran Clothing Limited,Apparel Manufacturing,KKCL,EQ,Consumer Cyclical,KKCL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rossari Biotech Limited,Specialty Chemicals,ROSSARI,EQ,Basic Materials,ROSSARI.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indo Tech Transformers Limited,Electrical Equipment & Parts,INDOTECH,EQ,Industrials,INDOTECH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Savita Oil Technologies Limited,Specialty Chemicals,SOTL,EQ,Basic Materials,SOTL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADF Foods Limited,Packaged Foods,ADFFOODS,EQ,Consumer Defensive,ADFFOODS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gateway Distriparks Limited,Industrials,GATEWAY,EQ,Industrials,GATEWAY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maithan Alloys Limited,Steel,MAITHANALL,EQ,Basic Materials,MAITHANALL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyplex Corporation Limited,Specialty Chemicals,POLYPLEX,EQ,Basic Materials,POLYPLEX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Premier Explosives Limited,Specialty Chemicals,PREMEXPLN,EQ,Basic Materials,PREMEXPLN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dishman Carbogen Amcis Limited,Biotechnology,DCAL,EQ,Healthcare,DCAL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanghvi Movers Limited,Industrials,SANGHVIMOV,EQ,Industrials,SANGHVIMOV.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deep Industries Limited,Energy,DEEPINDS,EQ,Energy,DEEPINDS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Windsor Machines Limited,Specialty Industrial Machinery,WINDMACHIN,EQ,Industrials,WINDMACHIN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steelcast Limited,Steel,STEELCAS,EQ,Basic Materials,STEELCAS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orient Cement Limited,Building Materials,ORIENTCEM,EQ,Basic Materials,ORIENTCEM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arvind SmartSpaces Limited,Real Estate,ARVSMART,EQ,Real Estate,ARVSMART.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venus Pipes & Tubes Limited,Steel,VENUSPIPES,EQ,Basic Materials,VENUSPIPES.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Globus Spirits Limited,Consumer Defensive,GLOBUSSPR,EQ,Consumer Defensive,GLOBUSSPR.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MPS Limited,Communication Services,MPSLTD,EQ,Communication Services,MPSLTD.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prince Pipes And Fittings Limited,Building Products & Equipment,PRINCEPIPE,EQ,Industrials,PRINCEPIPE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bliss GVS Pharma Limited,Drug Manufacturers - Specialty & Generic,BLISSGVS,EQ,Healthcare,BLISSGVS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ganesha Ecosphere Limited,Textile Manufacturing,GANECOS,EQ,Consumer Cyclical,GANECOS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IOL Chemicals and Pharmaceuticals Limited,Drug Manufacturers - Specialty & Generic,IOLCP,EQ,Healthcare,IOLCP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro Pratik Sales Limited,Building Materials,EUROPRATIK,EQ,Basic Materials,EUROPRATIK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medi Assist Healthcare Services Limited,Healthcare,MEDIASSIST,EQ,Healthcare,MEDIASSIST.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bombay Dyeing & Mfg Company Limited,Textile Manufacturing,BOMDYEING,EQ,Consumer Cyclical,BOMDYEING.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Standard Engineering Technology Limited,Specialty Industrial Machinery,SETL,EQ,Industrials,SETL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Automotive Axles Limited,Auto Parts,AUTOAXLES,EQ,Consumer Cyclical,AUTOAXLES.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parag Milk Foods Limited,Packaged Foods,PARAGMILK,EQ,Consumer Defensive,PARAGMILK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apeejay Surrendra Park Hotels Limited,Lodging,PARKHOTELS,EQ,Consumer Cyclical,PARKHOTELS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenpanel Industries Limited,Basic Materials,GREENPANEL,EQ,Basic Materials,GREENPANEL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marsons Limited,Electrical Equipment & Parts,MARSONS,EQ,Industrials,MARSONS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jubilant Agri and Consumer Products Limited,Specialty Chemicals,JUBLCPL,EQ,Basic Materials,JUBLCPL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiri Industries Limited,Specialty Chemicals,KIRIINDUS,EQ,Basic Materials,KIRIINDUS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novartis India Limited,Drug Manufacturers - Specialty & Generic,NOVARTIND,EQ,Healthcare,NOVARTIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pokarna Limited,Building Products & Equipment,POKARNA,EQ,Industrials,POKARNA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.P. Energy Limited,Engineering & Construction,KPEL,EQ,Industrials,KPEL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mayur Uniquoters Ltd,Textile Manufacturing,MAYURUNIQ,EQ,Consumer Cyclical,MAYURUNIQ.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prakash Industries Limited,Steel,PRAKASH,EQ,Basic Materials,PRAKASH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unichem Laboratories Limited,Drug Manufacturers - Specialty & Generic,UNICHEMLAB,EQ,Healthcare,UNICHEMLAB.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Awfis Space Solutions Limited,Industrials,AWFIS,EQ,Industrials,AWFIS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shankara Buildpro Limited,Consumer Cyclical,BUILDPRO,EQ,Consumer Cyclical,BUILDPRO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xpro India Limited,Specialty Chemicals,XPROINDIA,EQ,Basic Materials,XPROINDIA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARYSIL LIMITED,"Furnishings, Fixtures & Appliances",CARYSIL,EQ,Consumer Cyclical,CARYSIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitin Spinners Limited,Textile Manufacturing,NITINSPIN,EQ,Consumer Cyclical,NITINSPIN.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apcotex Industries Limited,Specialty Chemicals,APCOTEXIND,EQ,Basic Materials,APCOTEXIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siyaram Silk Mills Limited,Textile Manufacturing,SIYSIL,EQ,Consumer Cyclical,SIYSIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dredging Corporation of India Limited,Engineering & Construction,DREDGECORP,EQ,Industrials,DREDGECORP.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kernex Microsystems (India) Limited,Software - Application,KERNEX,EQ,Technology,KERNEX.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vardhman Special Steels Limited,Steel,VSSL,EQ,Basic Materials,VSSL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imagicaaworld Entertainment Limited,Communication Services,IMAGICAA,EQ,Communication Services,IMAGICAA.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFC (I) Limited,Real Estate Services,EFCIL,EQ,Real Estate,EFCIL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federal-Mogul Goetze (India) Limited.,Auto Parts,FMGOETZE,EQ,Consumer Cyclical,FMGOETZE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jash Engineering Limited,Specialty Industrial Machinery,JASH,EQ,Industrials,JASH.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thirumalai Chemicals Limited,Specialty Chemicals,TIRUMALCHM,EQ,Basic Materials,TIRUMALCHM.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hikal Limited,Drug Manufacturers - Specialty & Generic,HIKAL,EQ,Healthcare,HIKAL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Network People Services Technologies Limited,Software - Application,NPST,EQ,Technology,NPST.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GK Energy Limited,Utilities - Renewable,GKENERGY,EQ,Utilities,GKENERGY.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nitco Limited,Building Products & Equipment,NITCO,EQ,Industrials,NITCO.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCPL Packaging Limited,Consumer Cyclical,TCPLPACK,EQ,Consumer Cyclical,TCPLPACK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Orissa Minerals Development Company Limited,Steel,ORISSAMINE,EQ,Basic Materials,ORISSAMINE.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veedol Corporation Limited,Specialty Chemicals,VEEDOL,EQ,Basic Materials,VEEDOL.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ddev Plastiks Industries Limited,Specialty Chemicals,DDEVPLSTIK,EQ,Basic Materials,DDEVPLSTIK.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sangam (India) Limited,Textile Manufacturing,SANGAMIND,EQ,Consumer Cyclical,SANGAMIND.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jain Irrigation Systems Limited,Conglomerates,JISLJALEQS,EQ,Industrials,JISLJALEQS.NS,#N/A,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mangalam Cement Limited,Building Materials,MANGLMCEM,EQ,Basic Materials,MANGLMCEM.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ajmera Realty & Infra India Limited,Real Estate,AJMERA,EQ,Real Estate,AJMERA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uniparts India Limited,Farm & Heavy Construction Machinery,UNIPARTS,EQ,Industrials,UNIPARTS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spandana Sphoorty Financial Limited,Credit Services,SPANDANA,EQ,Financial Services,SPANDANA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPACK Durable Limited,"Furnishings, Fixtures & Appliances",EPACK,EQ,Consumer Cyclical,EPACK.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Camlin Fine Sciences Limited,Specialty Chemicals,CAMLINFINE,EQ,Basic Materials,CAMLINFINE.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rane (Madras) Limited,Auto Parts,RML,EQ,Consumer Cyclical,RML.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solara Active Pharma Sciences Limited,Drug Manufacturers - Specialty & Generic,SOLARA,EQ,Healthcare,SOLARA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Repco Home Finance Limited,Mortgage Finance,REPCOHOME,EQ,Financial Services,REPCOHOME.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sundrop Brands Limited,Packaged Foods,SUNDROP,EQ,Consumer Defensive,SUNDROP.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D. P. Abhushan Limited,Luxury Goods,DPABHUSHAN,EQ,Consumer Cyclical,DPABHUSHAN.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morepen Laboratories Limited,Drug Manufacturers - Specialty & Generic,MOREPENLAB,EQ,Healthcare,MOREPENLAB.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPL Electric & Power Limited,Electrical Equipment & Parts,HPL,EQ,Industrials,HPL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DCX Systems Limited,Aerospace & Defense,DCXINDIA,EQ,Industrials,DCXINDIA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramco Industries Limited,Building Products & Equipment,RAMCOIND,EQ,Industrials,RAMCOIND.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sagar Cements Limited,Building Materials,SAGCEM,EQ,Basic Materials,SAGCEM.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ravindra Energy Limited,Solar,RELTD,EQ,Technology,RELTD.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shipping Corporation of India Land and Assets Limited,Real Estate Services,SCILAL,EQ,Real Estate,SCILAL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monarch Networth Capital Limited,Capital Markets,MONARCH,EQ,Financial Services,MONARCH.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLE Glascoat Limited,Specialty Industrial Machinery,HLEGLAS,EQ,Industrials,HLEGLAS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fischer Medical Ventures Limited,Healthcare,FISCHER,EQ,Healthcare,FISCHER.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brigade Hotel Ventures Limited,Lodging,BRIGHOTEL,EQ,Consumer Cyclical,BRIGHOTEL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gujarat Industries Power Company Limited,Utilities,GIPCL,EQ,Utilities,GIPCL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alembic Limited,Real Estate,ALEMBICLTD,EQ,Real Estate,ALEMBICLTD.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhansali Engineering Polymers Limited,Chemicals,BEPL,EQ,Basic Materials,BEPL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prataap Snacks Limited,Packaged Foods,DIAMONDYD,EQ,Consumer Defensive,DIAMONDYD.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sirca Paints India Limited,Specialty Chemicals,SIRCA,EQ,Basic Materials,SIRCA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eveready Industries India Limited,Electrical Equipment & Parts,EVEREADY,EQ,Industrials,EVEREADY.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bharat Rasayan Limited,Agricultural Inputs,BHARATRAS,EQ,Basic Materials,BHARATRAS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSP Steel & Power Limited,Steel,MSPL,EQ,Basic Materials,MSPL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Protean eGov Technologies Limited,Information Technology Services,PROTEAN,EQ,Technology,PROTEAN.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MM Forgings Limited,Metal Fabrication,MMFL,EQ,Industrials,MMFL.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panacea Biotec Limited,Biotechnology,PANACEABIO,EQ,Healthcare,PANACEABIO.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mufin Green Finance Limited,Credit Services,MUFIN,EQ,Financial Services,MUFIN.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prabha Energy Limited,Energy,PRABHA,EQ,Energy,PRABHA.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satin Creditcare Network Limited,Credit Services,SATIN,EQ,Financial Services,SATIN.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antelopus Selan Energy Limited,Energy,ANTELOPUS,EQ,Energy,ANTELOPUS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honda India Power Products Limited,Specialty Industrial Machinery,HONDAPOWER,EQ,Industrials,HONDAPOWER.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venky's (India) Limited,Consumer Defensive,VENKEYS,EQ,Consumer Defensive,VENKEYS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arkade Developers Limited,Real Estate,ARKADE,EQ,Real Estate,ARKADE.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vimta Labs Limited,Diagnostics & Research,VIMTALABS,EQ,Healthcare,VIMTALABS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Advait Energy Transitions Limited,Specialty Industrial Machinery,ADVAIT,EQ,Industrials,ADVAIT.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaykay Enterprises Limited,Industrials,JAYKAY,EQ,Industrials,JAYKAY.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pennar Industries Limited,Specialty Industrial Machinery,PENIND,EQ,Industrials,PENIND.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KCP Limited,Building Materials,KCP,EQ,Basic Materials,KCP.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ceinsys Tech Limited,Engineering & Construction,CEINSYS,EQ,Industrials,CEINSYS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Teamlease Services Limited,Industrials,TEAMLEASE,EQ,Industrials,TEAMLEASE.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Divgi Torqtransfer Systems Limited,Auto Parts,DIVGIITTS,EQ,Consumer Cyclical,DIVGIITTS.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajratan Global Wire Limited,Steel,RAJRATAN,EQ,Basic Materials,RAJRATAN.NS,#N/A,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
